date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-18 07:50:00,993.44,5.31,279.0,1.0,73.6,8.92,6.57,2.36,4.12,6.61,1239.66,2.25,3.32,188.7,0.0,0.0,17.71,52.51,74.32,15.09,424.8
2020-02-18 08:00:00,993.53,5.63,279.3,1.11,72.6,9.12,6.62,2.5,4.15,6.66,1238.36,2.54,4.09,187.1,0.0,0.0,41.65,94.98,117.57,15.07,424.3
2020-02-18 08:10:00,993.63,5.96,279.63,1.16,71.2,9.33,6.64,2.69,4.17,6.69,1237.0,3.07,5.85,192.1,0.0,0.0,77.46,140.35,168.53,15.08,423.4
2020-02-18 08:20:00,993.86,6.2,279.85,1.2,70.2,9.49,6.66,2.83,4.18,6.7,1236.19,3.18,4.85,197.8,0.0,0.0,80.08,139.77,169.11,15.15,422.4
2020-02-18 08:30:00,994.03,5.96,279.6,1.14,71.1,9.33,6.64,2.7,4.16,6.68,1237.47,2.97,4.37,196.2,0.0,0.0,56.54,126.45,197.68,15.31,422.6
2020-02-18 08:40:00,994.07,6.02,279.65,1.12,70.7,9.37,6.63,2.75,4.16,6.66,1237.28,3.77,5.97,194.9,0.0,0.0,118.31,232.24,302.7,15.52,421.6
2020-02-18 08:50:00,994.14,6.48,280.11,1.13,68.55,9.67,6.63,3.04,4.16,6.67,1235.33,4.7,8.89,201.9,0.0,0.0,128.77,255.02,385.52,15.71,421.4
2020-02-18 09:00:00,994.32,6.57,280.19,1.14,68.12,9.74,6.63,3.1,4.16,6.67,1235.13,4.69,9.07,207.8,0.0,0.0,157.75,304.05,458.3,15.89,420.8
2020-02-18 09:10:00,994.47,6.51,280.11,1.3,69.27,9.69,6.71,2.98,4.21,6.75,1235.57,4.58,7.37,211.3,0.0,0.0,224.35,421.62,570.85,16.08,420.6
2020-02-18 09:20:00,994.56,6.48,280.08,1.37,69.71,9.67,6.74,2.93,4.23,6.78,1235.8,5.94,8.29,214.7,0.0,0.0,287.32,526.83,641.51,16.25,420.4
2020-02-18 09:30:00,994.57,6.6,280.2,1.36,69.09,9.75,6.74,3.02,4.23,6.78,1235.28,4.13,7.01,217.2,0.0,0.0,260.76,488.22,560.04,16.44,420.2
2020-02-18 09:40:00,994.61,6.87,280.46,1.17,66.93,9.94,6.65,3.29,4.17,6.69,1234.18,3.77,6.13,216.6,0.0,0.0,266.2,500.58,619.88,16.65,419.7
2020-02-18 09:50:00,994.7,7.11,280.7,0.84,64.26,10.1,6.49,3.61,4.07,6.53,1233.31,4.25,7.57,226.6,0.0,0.0,321.73,597.1,644.98,16.89,419.1
2020-02-18 10:00:00,994.85,7.26,280.83,0.37,61.47,10.21,6.27,3.93,3.93,6.31,1232.94,5.03,8.77,233.8,0.0,0.0,327.16,609.85,669.5,17.16,418.8
2020-02-18 10:10:00,994.94,7.52,281.09,0.37,60.39,10.39,6.28,4.12,3.93,6.31,1231.91,3.72,8.69,231.2,0.0,0.0,379.28,701.74,769.69,17.41,418.8
2020-02-18 10:20:00,995.18,7.45,281.0,-0.19,58.26,10.34,6.03,4.32,3.77,6.05,1232.63,5.98,12.64,247.8,0.0,0.0,344.47,637.64,768.73,17.65,418.6
2020-02-18 10:30:00,995.38,7.12,280.65,-0.45,58.46,10.11,5.91,4.2,3.7,5.94,1234.39,5.27,10.89,246.1,0.0,0.0,287.53,551.54,806.76,17.86,418.6
2020-02-18 10:40:00,995.53,6.83,280.35,-0.74,58.41,9.91,5.79,4.12,3.62,5.81,1235.92,5.77,9.69,252.9,0.0,0.0,162.58,334.36,836.1,17.98,418.6
2020-02-18 10:50:00,995.6,6.7,280.22,-0.97,57.89,9.82,5.69,4.14,3.56,5.71,1236.6,5.03,9.89,243.3,0.0,0.0,267.0,532.24,827.8,17.99,418.3
2020-02-18 11:00:00,995.54,6.97,280.49,-0.93,57.03,10.01,5.71,4.3,3.57,5.73,1235.34,5.51,9.41,238.9,0.0,0.0,354.53,684.17,829.73,17.88,418.1
2020-02-18 11:10:00,995.59,7.12,280.63,-1.02,56.05,10.11,5.67,4.44,3.55,5.69,1234.75,5.67,11.7,249.4,0.0,0.0,204.83,411.78,896.52,17.74,418.1
2020-02-18 11:20:00,995.57,6.98,280.5,-1.1,56.26,10.01,5.63,4.38,3.53,5.66,1235.36,4.06,10.13,250.2,0.0,0.0,234.61,456.18,904.83,17.61,418.1
2020-02-18 11:30:00,995.67,7.31,280.82,-1.15,54.79,10.24,5.61,4.63,3.51,5.64,1234.05,6.03,8.85,244.3,0.0,0.0,363.38,701.35,949.61,17.48,418.1
2020-02-18 11:40:00,995.79,7.26,280.76,-1.34,54.25,10.21,5.54,4.67,3.47,5.56,1234.45,6.87,11.26,239.4,0.1,0.0,304.23,582.43,1070.46,17.38,418.1
2020-02-18 11:50:00,995.76,7.28,280.78,-1.33,54.18,10.22,5.54,4.68,3.47,5.56,1234.33,6.28,9.89,241.5,0.0,0.0,350.5,666.99,1227.8,17.29,418.1
2020-02-18 12:00:00,995.69,7.74,281.25,-0.86,54.35,10.55,5.73,4.82,3.59,5.76,1232.12,4.42,8.93,228.6,0.0,0.0,494.77,927.8,1272.2,17.2,417.9
2020-02-18 12:10:00,995.56,7.96,281.48,-0.61,54.54,10.71,5.84,4.87,3.66,5.87,1230.95,5.93,12.42,227.0,0.0,0.0,246.48,486.1,1120.27,17.17,418.1
2020-02-18 12:20:00,995.6,7.69,281.2,-1.15,53.39,10.51,5.61,4.9,3.51,5.64,1232.29,6.01,9.73,243.7,0.0,0.0,279.48,549.81,1187.06,17.24,418.1
2020-02-18 12:30:00,995.66,7.83,281.34,-0.98,53.57,10.61,5.69,4.93,3.56,5.71,1231.71,3.42,8.25,219.7,0.0,0.0,177.06,368.15,1169.88,17.33,418.3
2020-02-18 12:40:00,995.73,7.29,280.79,-1.75,52.5,10.23,5.37,4.86,3.36,5.39,1234.33,4.2,8.57,228.0,0.0,0.0,142.66,301.93,1021.62,17.43,418.4
2020-02-18 12:50:00,995.69,7.23,280.74,-1.64,53.15,10.19,5.41,4.77,3.39,5.44,1234.52,3.2,6.21,236.9,0.0,0.0,240.24,483.4,1169.3,17.5,418.3
2020-02-18 13:00:00,995.57,7.6,281.12,-1.41,52.72,10.45,5.51,4.94,3.45,5.53,1232.7,3.26,6.67,236.5,0.0,0.0,405.83,787.06,1146.72,17.55,418.3
2020-02-18 13:10:00,995.53,7.83,281.35,-1.28,52.38,10.61,5.56,5.05,3.48,5.58,1231.61,3.42,7.49,250.0,0.0,0.0,194.16,387.45,1113.32,17.61,418.1
2020-02-18 13:20:00,995.62,7.61,281.12,-1.09,53.92,10.46,5.64,4.82,3.53,5.66,1232.65,3.99,8.45,240.7,0.0,0.0,122.13,257.91,340.15,17.73,418.1
2020-02-18 13:30:00,995.83,7.28,280.78,-0.5,57.6,10.22,5.89,4.33,3.69,5.91,1234.25,5.8,11.09,248.0,0.0,0.0,140.64,300.77,914.86,17.87,418.3
2020-02-18 13:40:00,995.81,7.18,280.68,-0.23,59.16,10.15,6.01,4.15,3.76,6.03,1234.61,3.97,8.41,233.7,0.0,0.0,447.08,855.21,923.74,17.92,418.6
2020-02-18 13:50:00,995.59,7.59,281.11,0.25,59.55,10.44,6.22,4.22,3.89,6.25,1232.43,4.31,6.81,232.9,0.0,0.0,427.36,823.55,837.64,17.92,418.6
2020-02-18 14:00:00,995.43,7.67,281.2,0.43,60.04,10.5,6.3,4.2,3.95,6.33,1231.85,5.91,9.01,214.1,0.0,0.0,429.38,825.67,919.69,17.98,418.6
2020-02-18 14:10:00,995.29,7.48,281.02,0.48,61.03,10.36,6.32,4.04,3.96,6.35,1232.49,7.85,10.65,217.3,0.1,0.0,390.74,744.01,1044.98,18.14,418.1
2020-02-18 14:20:00,995.16,7.44,280.99,0.01,59.15,10.33,6.11,4.22,3.83,6.14,1232.61,7.46,12.08,218.2,0.0,0.0,248.09,476.25,948.65,18.32,417.8
2020-02-18 14:30:00,995.08,7.39,280.95,-0.44,57.41,10.3,5.91,4.39,3.7,5.94,1232.82,6.99,10.21,215.7,0.0,0.0,171.03,343.63,968.92,18.42,417.7
2020-02-18 14:40:00,995.01,7.33,280.89,-0.7,56.56,10.26,5.8,4.46,3.63,5.83,1233.05,7.63,10.65,214.4,0.2,0.0,157.55,317.76,839.77,18.42,417.9
2020-02-18 14:50:00,995.03,7.41,280.97,-0.7,56.28,10.31,5.8,4.51,3.64,5.83,1232.73,7.31,10.77,213.2,0.1,0.0,137.42,280.31,728.57,18.3,418.2
2020-02-18 15:00:00,995.04,7.41,280.97,-0.75,56.07,10.31,5.78,4.53,3.62,5.81,1232.75,8.08,12.46,214.1,0.1,0.0,159.56,320.46,562.74,18.11,418.1
2020-02-18 15:10:00,995.21,7.47,281.02,-0.65,56.24,10.36,5.82,4.53,3.65,5.85,1232.67,5.58,10.17,216.1,0.0,0.0,113.68,229.34,377.03,17.9,418.2
2020-02-18 15:20:00,995.08,7.47,281.03,-0.61,56.39,10.36,5.84,4.52,3.66,5.87,1232.51,6.6,10.41,210.4,0.0,0.0,133.8,274.13,524.9,17.7,418.4
2020-02-18 15:30:00,995.1,7.51,281.06,-0.61,56.23,10.38,5.84,4.55,3.66,5.87,1232.35,6.03,10.21,216.6,0.0,0.0,83.9,179.15,229.54,17.55,418.2
2020-02-18 15:40:00,995.16,7.4,280.95,-0.81,55.84,10.31,5.76,4.55,3.61,5.78,1232.95,5.37,8.37,212.8,0.0,0.0,84.1,171.62,189.77,17.41,418.6
2020-02-18 15:50:00,995.13,7.34,280.89,-0.82,56.02,10.26,5.75,4.51,3.6,5.78,1233.18,6.2,10.93,214.5,0.0,0.0,82.09,166.41,197.68,17.3,418.7
2020-02-18 16:00:00,995.16,7.27,280.82,-0.63,57.09,10.22,5.83,4.38,3.65,5.86,1233.49,5.94,9.73,210.5,0.0,0.0,78.87,159.65,196.52,17.19,418.6
2020-02-18 16:10:00,995.03,7.11,280.67,-0.55,58.09,10.1,5.87,4.23,3.68,5.9,1234.01,6.78,10.65,209.3,0.0,0.0,73.04,148.46,169.69,17.1,418.7
2020-02-18 16:20:00,995.08,7.01,280.57,-0.48,58.77,10.03,5.9,4.14,3.69,5.93,1234.5,6.7,9.69,214.2,0.0,0.0,52.11,113.51,159.65,17.0,418.9
2020-02-18 16:30:00,995.08,6.91,280.46,-0.53,58.98,9.96,5.88,4.09,3.68,5.91,1234.95,6.99,11.38,211.5,0.0,0.0,48.49,105.6,132.82,16.87,418.7
2020-02-18 16:40:00,995.12,6.87,280.42,-0.51,59.19,9.94,5.88,4.06,3.69,5.91,1235.17,6.06,9.69,210.3,0.0,0.0,64.19,122.01,170.08,16.73,419.0
2020-02-18 16:50:00,995.03,6.82,280.38,-0.58,59.13,9.9,5.86,4.05,3.67,5.89,1235.29,6.56,9.49,209.4,0.0,0.0,47.89,96.91,114.48,16.58,419.0
2020-02-18 17:00:00,994.9,6.73,280.3,-0.65,59.14,9.85,5.82,4.02,3.65,5.85,1235.52,6.75,10.09,209.1,0.0,0.0,31.79,71.24,105.79,16.44,419.1
2020-02-18 17:10:00,995.0,6.58,280.15,-0.65,59.77,9.74,5.82,3.92,3.65,5.85,1236.31,5.79,10.23,214.7,0.0,0.0,18.31,43.63,50.19,16.3,419.3
2020-02-18 17:20:00,994.82,6.5,280.08,-0.66,60.09,9.69,5.82,3.87,3.65,5.85,1236.46,6.47,8.45,208.4,0.0,0.0,14.29,34.56,42.66,16.15,419.3
2020-02-18 17:30:00,994.78,6.38,279.96,-0.69,60.44,9.61,5.81,3.8,3.64,5.84,1236.94,6.76,11.21,211.0,0.0,0.0,5.84,18.92,26.06,16.0,419.5
2020-02-18 17:40:00,994.81,6.25,279.83,-0.69,60.98,9.52,5.81,3.72,3.64,5.84,1237.54,7.4,10.81,208.2,0.1,0.0,1.61,7.53,12.16,15.84,419.5
2020-02-18 17:50:00,994.95,6.07,279.63,-0.54,62.47,9.4,5.87,3.53,3.68,5.9,1238.52,7.5,12.42,213.7,0.6,0.0,0.0,1.93,3.86,15.67,419.7
2020-02-18 18:00:00,995.01,5.91,279.47,-0.44,63.57,9.3,5.91,3.39,3.7,5.94,1239.26,6.92,9.69,210.4,0.0,0.0,0.0,0.0,1.35,15.48,419.8
2020-02-18 18:10:00,995.05,5.94,279.49,-0.4,63.68,9.32,5.93,3.38,3.72,5.96,1239.2,7.44,10.01,212.7,0.0,0.0,0.0,0.0,0.0,15.3,419.8
2020-02-18 18:20:00,995.0,5.86,279.42,-0.41,63.93,9.27,5.93,3.34,3.71,5.96,1239.47,6.59,8.73,207.9,0.0,0.0,0.0,0.0,0.0,15.14,420.2
2020-02-18 18:30:00,995.01,5.75,279.31,-0.47,64.17,9.2,5.9,3.3,3.7,5.93,1239.97,5.95,8.23,211.2,0.0,0.0,0.0,0.0,0.0,15.0,420.4
2020-02-18 18:40:00,995.07,5.65,279.2,-0.49,64.54,9.13,5.89,3.24,3.69,5.92,1240.53,5.01,8.37,210.6,0.0,0.0,0.0,0.0,0.0,14.88,420.7
2020-02-18 18:50:00,995.12,5.58,279.13,-0.56,64.48,9.09,5.86,3.23,3.67,5.89,1240.9,4.09,6.25,211.7,0.0,0.0,0.0,0.0,0.0,14.77,420.9
2020-02-18 19:00:00,995.13,5.55,279.09,-0.66,64.21,9.07,5.82,3.25,3.65,5.85,1241.08,4.43,6.53,214.4,0.0,0.0,0.0,0.0,0.0,14.71,420.7
2020-02-18 19:10:00,995.05,5.58,279.14,-0.7,63.84,9.09,5.8,3.29,3.64,5.83,1240.83,5.06,7.93,214.6,0.0,0.0,0.0,0.0,0.0,14.67,420.6
2020-02-18 19:20:00,995.19,5.63,279.17,-0.68,63.73,9.12,5.81,3.31,3.64,5.84,1240.79,3.77,7.07,224.7,0.0,0.0,0.0,0.0,0.0,14.65,420.5
2020-02-18 19:30:00,995.23,5.56,279.1,-0.67,64.07,9.08,5.82,3.26,3.64,5.84,1241.15,3.65,6.05,221.0,0.0,0.0,0.0,0.0,0.0,14.63,420.5
2020-02-18 19:40:00,995.07,5.58,279.14,-0.66,64.01,9.09,5.82,3.27,3.65,5.85,1240.85,4.61,6.69,209.5,0.0,0.0,0.0,0.0,0.0,14.61,420.6
2020-02-18 19:50:00,995.09,5.6,279.16,-0.69,63.77,9.1,5.81,3.3,3.64,5.83,1240.78,2.95,6.25,209.2,0.0,0.0,0.0,0.0,0.0,14.59,420.8
2020-02-18 20:00:00,994.99,5.61,279.17,-0.71,63.67,9.11,5.8,3.31,3.63,5.83,1240.63,2.76,4.49,210.2,0.0,0.0,0.0,0.0,0.0,14.59,420.8
2020-02-18 20:10:00,994.99,5.65,279.21,-0.71,63.49,9.13,5.8,3.33,3.63,5.83,1240.47,2.03,4.05,212.6,0.0,0.0,0.0,0.0,0.0,14.62,420.9
2020-02-18 20:20:00,994.85,5.52,279.09,-0.7,64.12,9.05,5.8,3.25,3.64,5.83,1240.86,2.67,5.57,217.7,0.0,0.0,0.0,0.0,0.0,14.69,420.6
2020-02-18 20:30:00,994.84,5.48,279.05,-0.64,64.58,9.02,5.83,3.2,3.65,5.86,1241.02,2.21,4.41,223.1,0.0,0.0,0.0,0.0,0.0,14.74,420.8
2020-02-18 20:40:00,994.81,5.41,278.98,-0.57,65.21,8.98,5.86,3.12,3.67,5.89,1241.28,2.02,6.33,208.6,0.0,0.0,0.0,0.0,0.0,14.78,420.8
2020-02-18 20:50:00,994.84,5.37,278.94,-0.56,65.47,8.96,5.86,3.09,3.67,5.89,1241.49,3.34,7.63,210.2,0.0,0.0,0.0,0.0,0.0,14.81,420.9
2020-02-18 21:00:00,994.87,5.3,278.87,-0.53,65.89,8.91,5.87,3.04,3.68,5.9,1241.83,3.41,5.13,211.4,0.0,0.0,0.0,0.0,0.0,14.82,421.1
2020-02-18 21:10:00,994.86,5.27,278.84,-0.51,66.13,8.9,5.88,3.01,3.69,5.91,1241.94,3.74,7.09,207.4,0.0,0.0,0.0,0.0,0.0,14.81,421.4
2020-02-18 21:20:00,994.72,5.36,278.94,-0.37,66.42,8.95,5.94,3.01,3.73,5.98,1241.34,5.65,8.45,208.2,0.0,0.0,0.0,0.0,0.0,14.79,421.1
2020-02-18 21:30:00,994.66,5.46,279.04,-0.27,66.46,9.01,5.99,3.02,3.75,6.02,1240.82,5.67,8.93,211.7,0.0,0.0,0.0,0.0,0.0,14.75,420.9
2020-02-18 21:40:00,994.49,5.53,279.13,-0.24,66.26,9.06,6.0,3.06,3.76,6.03,1240.27,5.44,7.47,207.1,0.0,0.0,0.0,0.0,0.0,14.69,421.0
2020-02-18 21:50:00,994.51,5.37,278.97,-0.27,66.84,8.96,5.99,2.97,3.75,6.02,1241.0,4.29,6.65,204.0,0.0,0.0,0.0,0.0,0.0,14.62,421.5
2020-02-18 22:00:00,994.43,5.18,278.79,-0.28,67.67,8.84,5.98,2.86,3.75,6.02,1241.75,3.81,5.57,205.3,0.0,0.0,0.0,0.0,0.0,14.55,421.9
2020-02-18 22:10:00,994.42,5.01,278.61,-0.3,68.43,8.73,5.98,2.76,3.75,6.01,1242.53,3.87,5.77,210.5,0.0,0.0,0.0,0.0,0.0,14.49,421.6
2020-02-18 22:20:00,994.38,4.81,278.41,-0.33,69.24,8.61,5.96,2.65,3.74,6.0,1243.38,3.35,4.87,209.7,0.0,0.0,0.0,0.0,0.0,14.44,422.1
2020-02-18 22:30:00,994.23,4.55,278.17,-0.39,70.2,8.46,5.94,2.52,3.72,5.97,1244.36,2.82,4.11,215.2,0.0,0.0,0.0,0.0,0.0,14.38,422.1
2020-02-18 22:40:00,994.11,4.39,278.02,-0.4,70.9,8.37,5.93,2.43,3.72,5.97,1244.9,3.18,4.97,205.4,0.0,0.0,0.0,0.0,0.0,14.33,422.7
2020-02-18 22:50:00,994.13,4.49,278.12,-0.37,70.6,8.42,5.95,2.48,3.73,5.98,1244.5,3.05,3.91,207.5,0.0,0.0,0.0,0.0,0.0,14.29,422.3
2020-02-18 23:00:00,993.97,4.48,278.12,-0.36,70.7,8.42,5.95,2.47,3.73,5.99,1244.34,2.83,4.41,198.8,0.0,0.0,0.0,0.0,0.0,14.24,422.7
2020-02-18 23:10:00,993.74,4.42,278.08,-0.35,71.0,8.38,5.95,2.43,3.73,5.99,1244.3,3.09,4.77,207.2,0.0,0.0,0.0,0.0,0.0,14.2,422.5
2020-02-18 23:20:00,993.54,4.42,278.09,-0.34,71.1,8.38,5.96,2.42,3.74,6.0,1244.08,3.35,5.01,205.1,0.0,0.0,0.0,0.0,0.0,14.17,422.2
2020-02-18 23:30:00,993.49,4.68,278.36,-0.31,69.97,8.54,5.97,2.56,3.75,6.01,1242.82,2.86,5.21,191.4,0.0,0.0,0.0,0.0,0.0,14.14,421.8
2020-02-18 23:40:00,993.41,4.67,278.35,-0.34,69.87,8.53,5.96,2.57,3.74,6.0,1242.79,1.88,2.58,209.5,0.0,0.0,0.0,0.0,0.0,14.12,422.2
2020-02-18 23:50:00,993.26,4.47,278.17,-0.39,70.6,8.41,5.94,2.47,3.73,5.98,1243.5,1.69,2.42,199.3,0.0,0.0,0.0,0.0,0.0,14.12,423.6
2020-02-19 00:00:00,993.0,4.23,277.95,-0.35,72.0,8.27,5.95,2.32,3.74,6.0,1244.23,1.93,2.84,181.5,0.0,0.0,0.0,0.0,0.0,14.14,423.5
2020-02-19 00:10:00,992.93,4.13,277.85,-0.41,72.2,8.21,5.93,2.28,3.72,5.97,1244.61,2.48,3.28,203.1,0.0,0.0,0.0,0.0,0.0,14.19,423.2
2020-02-19 00:20:00,992.79,4.28,278.01,-0.42,71.4,8.3,5.92,2.37,3.72,5.97,1243.78,2.35,3.12,207.2,0.0,0.0,0.0,0.0,0.0,14.22,422.1
2020-02-19 00:30:00,992.63,4.37,278.12,-0.35,71.3,8.35,5.96,2.4,3.74,6.0,1243.13,2.49,3.18,204.2,0.0,0.0,0.0,0.0,0.0,14.25,421.5
2020-02-19 00:40:00,992.45,4.54,278.3,-0.3,70.7,8.45,5.98,2.48,3.75,6.02,1242.15,2.65,3.12,217.3,0.0,0.0,0.0,0.0,0.0,14.27,421.2
2020-02-19 00:50:00,992.41,4.5,278.26,-0.25,71.2,8.43,6.0,2.43,3.77,6.05,1242.28,2.74,3.36,212.5,0.0,0.0,0.0,0.0,0.0,14.27,421.4
2020-02-19 01:00:00,992.26,4.49,278.27,-0.25,71.2,8.42,6.0,2.43,3.77,6.04,1242.11,2.71,3.63,218.1,0.0,0.0,0.0,0.0,0.0,14.27,421.4
2020-02-19 01:10:00,992.12,4.58,278.36,-0.25,70.8,8.47,6.0,2.47,3.77,6.05,1241.56,2.53,3.12,211.1,0.0,0.0,0.0,0.0,0.0,14.25,421.5
2020-02-19 01:20:00,991.94,4.47,278.27,-0.17,71.7,8.41,6.03,2.38,3.79,6.08,1241.79,2.64,4.29,211.2,0.0,0.0,0.0,0.0,0.0,14.23,422.4
2020-02-19 01:30:00,991.78,4.5,278.31,-0.09,72.0,8.43,6.07,2.36,3.81,6.12,1241.46,2.36,3.36,205.6,0.0,0.0,0.0,0.0,0.0,14.23,422.4
2020-02-19 01:40:00,991.62,4.79,278.62,0.01,71.1,8.6,6.11,2.49,3.84,6.17,1239.94,3.26,5.01,201.1,0.0,0.0,0.0,0.0,0.0,14.25,422.1
2020-02-19 01:50:00,991.41,4.91,278.76,0.09,70.9,8.67,6.15,2.52,3.87,6.2,1239.11,3.68,6.83,204.6,0.0,0.0,0.0,0.0,0.0,14.28,421.9
2020-02-19 02:00:00,991.17,5.09,278.95,0.17,70.4,8.78,6.18,2.6,3.89,6.24,1238.01,2.94,3.89,200.5,0.0,0.0,0.0,0.0,0.0,14.31,421.6
2020-02-19 02:10:00,990.86,5.15,279.04,0.18,70.2,8.82,6.19,2.63,3.89,6.25,1237.35,2.93,4.13,193.0,0.0,0.0,0.0,0.0,0.0,14.34,421.5
2020-02-19 02:20:00,990.73,5.2,279.1,0.16,69.83,8.85,6.18,2.67,3.89,6.24,1236.96,3.15,5.09,200.8,0.0,0.0,0.0,0.0,0.0,14.37,421.4
2020-02-19 02:30:00,990.46,5.23,279.15,0.18,69.78,8.87,6.19,2.68,3.9,6.25,1236.49,4.12,6.85,194.6,0.0,0.0,0.0,0.0,0.0,14.41,421.1
2020-02-19 02:40:00,990.3,5.21,279.15,0.18,69.85,8.86,6.19,2.67,3.9,6.25,1236.36,4.06,7.27,198.4,0.0,0.0,0.0,0.0,0.0,14.44,421.0
2020-02-19 02:50:00,990.11,5.32,279.27,0.19,69.35,8.93,6.19,2.74,3.9,6.25,1235.63,4.64,7.21,203.8,0.0,0.0,0.0,0.0,0.0,14.45,420.9
2020-02-19 03:00:00,989.95,5.32,279.29,0.21,69.46,8.93,6.2,2.73,3.91,6.26,1235.42,3.92,6.41,206.2,0.0,0.0,0.0,0.0,0.0,14.45,420.9
2020-02-19 03:10:00,989.8,5.36,279.33,0.28,69.67,8.95,6.23,2.71,3.93,6.3,1235.07,4.45,7.65,211.8,0.0,0.0,0.0,0.0,0.0,14.44,420.6
2020-02-19 03:20:00,989.63,5.45,279.44,0.33,69.5,9.0,6.26,2.75,3.94,6.32,1234.45,4.99,7.25,205.9,0.0,0.0,0.0,0.0,0.0,14.44,420.5
2020-02-19 03:30:00,989.46,5.46,279.46,0.35,69.53,9.01,6.27,2.75,3.95,6.33,1234.18,4.19,6.57,204.3,0.0,0.0,0.0,0.0,0.0,14.45,420.7
2020-02-19 03:40:00,989.31,5.51,279.53,0.38,69.4,9.05,6.28,2.77,3.96,6.35,1233.73,5.02,7.17,209.4,0.0,0.0,0.0,0.0,0.0,14.44,420.4
2020-02-19 03:50:00,989.12,5.49,279.52,0.4,69.64,9.03,6.29,2.74,3.97,6.36,1233.6,3.65,6.05,195.3,0.0,0.0,0.0,0.0,0.0,14.46,420.8
2020-02-19 04:00:00,988.95,5.4,279.45,0.41,70.1,8.98,6.29,2.68,3.97,6.36,1233.77,3.66,5.51,202.8,0.0,0.0,0.0,0.0,0.0,14.47,420.4
2020-02-19 04:10:00,988.73,5.26,279.33,0.39,70.7,8.89,6.29,2.6,3.96,6.36,1234.12,2.96,5.37,194.7,0.0,0.0,0.0,0.0,0.0,14.47,421.1
2020-02-19 04:20:00,988.44,5.16,279.25,0.39,71.2,8.83,6.28,2.54,3.96,6.36,1234.22,4.62,7.19,192.6,0.0,0.0,0.0,0.0,0.0,14.47,420.9
2020-02-19 04:30:00,988.29,5.17,279.27,0.35,70.9,8.84,6.26,2.57,3.95,6.34,1233.98,5.0,7.47,204.3,0.0,0.0,0.0,0.0,0.0,14.47,420.6
2020-02-19 04:40:00,988.18,5.1,279.21,0.28,70.9,8.79,6.23,2.56,3.93,6.31,1234.18,4.56,6.25,202.4,0.0,0.0,0.0,0.0,0.0,14.44,420.8
2020-02-19 04:50:00,988.0,5.16,279.28,0.18,70.1,8.83,6.19,2.64,3.9,6.26,1233.72,5.09,8.53,205.3,0.0,0.0,0.0,0.0,0.0,14.39,420.6
2020-02-19 05:00:00,987.82,5.22,279.35,0.06,69.23,8.86,6.13,2.73,3.87,6.21,1233.26,5.59,7.45,201.6,0.0,0.0,0.0,0.0,0.0,14.32,420.5
2020-02-19 05:10:00,987.66,5.27,279.42,-0.01,68.61,8.9,6.1,2.79,3.85,6.18,1232.83,5.57,8.57,200.6,0.0,0.0,0.0,0.0,0.0,14.25,420.7
2020-02-19 05:20:00,987.53,5.25,279.41,-0.04,68.53,8.88,6.09,2.8,3.84,6.17,1232.76,5.66,7.33,207.0,0.0,0.0,0.0,0.0,0.0,14.17,420.5
2020-02-19 05:30:00,987.39,5.22,279.39,-0.07,68.6,8.86,6.08,2.78,3.84,6.16,1232.75,5.59,7.73,205.9,0.0,0.0,0.0,0.0,0.0,14.11,420.6
2020-02-19 05:40:00,987.1,5.31,279.5,-0.03,68.35,8.92,6.09,2.82,3.85,6.17,1231.98,5.64,9.93,204.3,0.0,0.0,0.0,0.0,0.0,14.05,420.6
2020-02-19 05:50:00,987.03,5.29,279.49,0.0,68.55,8.91,6.11,2.8,3.86,6.19,1231.94,4.72,7.45,206.9,0.0,0.0,0.0,0.0,0.0,14.0,420.9
2020-02-19 06:00:00,986.71,5.43,279.66,0.07,68.28,8.99,6.14,2.85,3.88,6.22,1230.93,6.93,10.45,208.9,0.1,0.0,0.0,0.0,0.0,13.96,420.3
2020-02-19 06:10:00,986.57,5.55,279.79,0.12,67.97,9.07,6.16,2.9,3.9,6.25,1230.22,6.25,8.41,205.8,0.0,0.0,0.0,0.0,0.0,13.93,420.5
2020-02-19 06:20:00,986.48,5.54,279.78,0.13,68.05,9.06,6.17,2.9,3.9,6.25,1230.15,6.11,9.45,202.0,0.0,0.0,0.0,0.0,0.0,13.9,420.8
2020-02-19 06:30:00,986.29,5.49,279.76,0.18,68.49,9.03,6.19,2.85,3.91,6.27,1230.1,5.63,7.89,200.3,0.0,0.0,0.0,0.0,0.0,13.88,420.9
2020-02-19 06:40:00,986.01,5.4,279.69,0.21,69.09,8.98,6.2,2.78,3.92,6.29,1230.14,5.06,6.89,188.4,0.0,0.0,0.0,0.0,0.0,13.87,421.1
2020-02-19 06:50:00,985.8,5.45,279.75,0.3,69.34,9.0,6.24,2.76,3.95,6.33,1229.66,5.21,8.41,199.5,0.0,0.0,0.0,0.0,0.0,13.86,421.0
2020-02-19 07:00:00,985.59,5.61,279.92,0.41,69.13,9.11,6.29,2.81,3.98,6.39,1228.68,6.91,9.45,208.2,0.0,0.0,0.0,0.0,0.0,13.89,420.5
